url,status
https://zgawang.wixsite.com/my-site-1,1
https://18-199-145-7.cprapid.com/app/,1
https://18-199-145-7.cprapid.com/app/update.php?dj147gid61q7qyczkd53,1
http://allegrolokalnie.iogloszenia-5102292.sbs,1
http://nosgustalatecnologiayque.com,1
http://flordecerezocatering.com,1
http://galatasaraydanhaberler.com,1
http://documentsoln.com,1
https://gignuomos.weebly.com/,1
https://parkingfine-govojw.live/uk?yny=KIPd78,1
http://allegrolokalnie.pi-7162629481622.rest,1
https://seeamcoomnnumnlty.com/uidr0934929d09f093202400982e290409242,1
https://allegrolokalnie.kategorie-promowane-id61910.icu/aukcja/karcher-puzzi-10-1-odkurzacz-pioracy---jak-nowy-gwarancja-11-miesiecy--503816,1
https://sbisics.cc/jp,1
https://sbisics.cc/bot-check,1
https://sbi-help.live/jp,1
https://sbsk3t.top/bot-check,1
https://sbsk3t.top/X2poLu/,1
https://cryptoactivation.webflow.io/,1
https://18-199-145-7.cprapid.com/app/info.php?boy0dnovr79j9cdxbndh,1
https://sites.google.com/view/webloginmailweitergmbh/home,1
https://2f60t4.share-eu1.hsforms.com/2KTljGOIPQJ-4gl_G9j8Q1Q,1
https://2f6008.share-eu1.hsforms.com/2XS_-JowNSoaI1NaUglFrZA,1
https://2f60w6.share-eu1.hsforms.com/2vo8bM-fmQgKIy-HKgarTKA,1
https://2f610i.share-eu1.hsforms.com/2_TVVKDMnRzu7Efc1IZAOog,1
https://dhl.nuike.top/de,1
https://1usnhgt.lat/5sdur1gz/ZmYEqU/8,1
https://3reer45.lat/5sdur1gz/ZmYEqU/8,1
https://1ybyu.lat/5sdur1gz/ZmYEqU/8,1
https://32rsfw.lat/5sdur1gz/ZmYEqU/8,1
https://2gvsggv.lat/5sdur1gz/ZmYEqU/8,1
https://5ikjskj7.lat/5sdur1gz/ZmYEqU/8,1
https://1vvjhy.lat/5sdur1gz/ZmYEqU/8,1
https://3gs57a.lat/5sdur1gz/ZmYEqU/8,1
https://5knujfv.lat/5sdur1gz/ZmYEqU/8,1
https://2aw12d.lat/5sdur1gz/ZmYEqU/8,1
https://2ctcat.lat/5sdur1gz/ZmYEqU/8,1
https://1yywgy.lat/5sdur1gz/ZmYEqU/8,1
https://0udoep.lat/5sdur1gz/ZmYEqU/8,1
https://4wrd55.lat/5sdur1gz/ZmYEqU/8,1
https://autoroute-paiement.com/,1
https://1dsef.lat/5sdur1gz/ZmYEqU/8,1
https://autoroute-paiement.com/as.php,1
https://app.jotform.com/251725163022548,1
http://bayx.my.id,1
https://app.jotform.com/251731480597564,1
https://2uduy.lat/5sdur1gz/ZmYEqU/8,1
https://eu.jotform.com/app/251724748009359,1
https://2buyss.lat/5sdur1gz/ZmYEqU/8,1
https://2usnbh.lat/5sdur1gz/ZmYEqU/8,1
https://4uwtejd.lat/5sdur1gz/ZmYEqU/8,1
https://32djdd.lat/5sdur1gz/ZmYEqU/8,1
https://3hbwb6.lat/5sdur1gz/ZmYEqU/8,1
https://mon-environnement-edf.com/user.php,1
https://mon-environnement-edf.com/,1
https://mon-environnement-edf.com/client.php,1
https://idt.oc.sesion-cuenta.lonos-facturacion-servicios.cecnal.com/identifier?pageMessage=wrong-mandant-redirect~~activating&login_hint=,1
https://idt.oc.sesion-cuenta.lonos-facturacion-servicios.cecnal.com/amOibniC?4951848f82ff264f61,1
https://3kksu6.lat/5sdur1gz/ZmYEqU/8,1
https://5eyvdyee.lat/5sdur1gz/ZmYEqU/8,1
https://2usdj7.lat/5sdur1gz/ZmYEqU/8,1
https://3tsgr.lat/5sdur1gz/ZmYEqU/8,1
https://5twhgdt.lat/5sdur1gz/ZmYEqU/8,1
https://5snh67a.lat/5sdur1gz/ZmYEqU/8,1
https://3omfodv.lat/5sdur1gz/ZmYEqU/8,1
https://turquoise-heptagon-645497.framer.app,1
https://biolink.website/abbui,1
https://attractive-iris-galliform.glitch.me/#redacted@abuse.ionos.com,1
https://postdeatheducation.com/ionos.id/auth.php,1
https://demzine.com/0123456789,1
https://sbisec-help.top/bot-check,1
https://sbisec-help.top/jp,1
http://t.co/s4PNKoKli4,1
https://sbisec-help.xyz/jp,1
https://sbisec-help.xyz/bot-check,1
https://sbi-help.top/jp,1
https://sbi-help.top/bot-check,1
http://t.co/IikcoBW8Ef,1
https://thep33l.life/,1
http://thep33l.life,1
https://smbc-cardthr.help/jp,1
https://smbc-cardthr.work/jp,1
https://smbc-cardthr.world/jp,1
https://smbc-cardthr.cloud/jp,1
https://smbc-cardthr.club/jp,1
https://smbc-cardthr.cyou/jp,1
https://r2epyu.top/bot-check,1
https://r2epyu.top/dD8081,1
https://smbc-cardfou.cloud/jp,1
https://dpd.bl-paczki.cloud/payu/bank/ipko/,1
https://smbc-cardfou.world/jp,1
https://smbc-cardfive.club/bot-check,1
https://smbc-cardfive.club/jp,1
https://smbc-cardfive.top/bot-check,1
https://smbc-cardfive.top/jp,1
https://smbc-cardfive.click/bot-check,1
https://smbc-cardfive.click/jp,1
https://smbc-cardfive.ink/bot-check,1
https://smbc-cardfive.ink/jp,1
https://smbc-cardfive.help/bot-check,1
https://smbc-cardfive.help/jp,1
https://smbc-cardfive.work/bot-check,1
https://smbc-cardfive.work/jp,1
https://smbc-cardfive.fit/bot-check,1
https://smbc-cardfive.fit/jp,1
https://smbc-cardfive.cloud/jp,1
https://www.merotex.ro/enhanccreditcons/adjusdigital/rmcsn/ntbsmmfsb.php,1
http://g4parameters.com,1
https://ms-sharepoint-files-download.xyz/wallets.html,1
https://2f63f0.share-eu1.hsforms.com/2X6xNhQMASE6e07LhC-jF7A,1
https://webmailfinisheddoc.uk/,1
https://helpdeskbtwebmail.weebly.com/,1
https://bbjbhvgcfxxd.weebly.com/,1
https://supports1.opo165.com/,1
https://appeal-account-restriction-id07640-git-1b18c2-29709507-features.vercel.app/meta.html/,1
https://rebrand.ly/9d8ecc,1
https://request-account-support-id65547217.vercel.app/facebook.html/,1
https://beautyobasuyi.com/webroING/,1
https://tributuchec-aduaneira.xyz/,1
https://oadminvipsmkcjp.top/E2RLNB,1
https://share-eu1.hsforms.com/1VFCSaoQXS9KPdjA2gEAUjQ2f4f6d,1
http://rvg.tokenbv.space/NU8rU2xTbmE3U3c0OFp1U3EwTFV6SjBPbHI1a1RQRThQN256cTF2eHdrT2lyWkEvUkZYekFvek5JMTV5TSsrRDNQV29oU3o2dEJFdkNaakc0Q01RWlh4b2RWTDhWallwT3pydUN1SUEwdFE9,1
http://tns.tokenbv.space/b3dESWRiT25RRy8yT01FeDJyNzh5cWVNKytObG83ejhGaW9kUUE3bS9oZlJGbURqclNIeWRHZXJReENhc0dtSUt1MVVRN3ZiUTgwSFVnaGxjMGlVaDU1YWIwME1HVlFFRmdwODZpdkVuM1U9,1
https://bankaeon-jp.icu/login/,1
https://scienngls.icu/coi.jp/,1
https://ee-uk-reactivate.web.app/,1
https://ipfs.io/ipfs/bafkreidhfvf44zd5gloax7zw36oeyzdwpaknbp45f57eds4tyy6gltuzxu#tips@fbi.gov,1
https://hometrade-nomura.4hwipl.top/,1
http://srv235329.hoster-test.ru/Adtelecom/payment/,1
http://overzichttbetaling.duckdns.org,1
https://theagileparrot.org/auditportallib/recreferal/rmcsn/ntbsmmfsb.php,1
https://fluch.sbiwisdom-jp.icu/bot-check,1
https://fluch.sbiwisdom-jp.icu/jp/,1
https://mendupdateau.de/view-message,1
http://allegrolokalnie.pl-oferta798479290.cfd,1
http://allegrolokalnie.pl-oferta295820.cfd,1
http://allegro.pl-oferta295820.cfd,1
http://allegro.pl-oferta0714907.cfd,1
https://aru1ocs-113addf.ingress-baronn.ewp.live/?page_id=22,1
http://allegrolokalnie.pl-oferta0714907.cfd,1
https://allegrolokalnie.y162.sbs,1
http://allegrolokalnie.pl-kategorie8123717624726.icu,1
http://allegro.pl-oferta798479290.cfd,1
http://allegrolokalnie.listing-18832.rest,1
http://allegrolokalnie.pl-ogloszenia-frimowe-8833.icu,1
http://allegro.pl-kategorie2772699182764.icu,1
http://allegrolokalnie.oferta1022952621.shop,1
http://allegrolokalnie.pl-kategorie812847571275125.icu,1
http://allegro.pl-oferta4376566.cfd,1
http://allegrolokalnie.pl-kategorie8276287366284.icu,1
http://allegrolokalnie.p24-ix-91842.rest,1
https://oceanbankalert.com/,1
http://allegrolokalnie.pl-oferta722137.sbs,1
http://allegrolokalnie.kategorie-promowane.top,1
http://allegrolokalnie.pl-kategoria812317271214512.icu,1
http://allegro.pl-oferta722137.sbs,1
https://allegro.pl-oferta8477980.cfd,1
http://allegrolokalnie.pl-ofertamsimodern155612s10us15.sbs,1
http://allegro.pl-oferta4485111.icu,1
http://allegrolokalnie.pl-oferta4485111.icu,1
https://page-account-verification-support-d-lime-pi.vercel.app/violate/page.html,1
https://page-account-verification-support-d-lime-pi.vercel.app/violate/appeal.html,1
https://beacons.ai/submitanappeal,1
https://34904416-coinbase.com,1
https://meetamasskelogin.webflow.io,1
https://realistic-cat-pb89sj.mystrikingly.com/?utm_source=vero&amp;utm_medium=email&amp;utm_content=control&amp;utm_campaign=collected_email_notice&amp;utm_term=Transactional&amp;vero_conv=GBpYhsIpFSmO05TsgO2JM--Xv4eqLXqleqG_PcO7Uy9xyRYHLHuO9MU_KVW1FIPXqTjFfpxk5wCAfK-fruGcQYMxrfduAFqnjjaE5DObh4U%3D,1
https://inclusive-clarity-625228.framer.app,1
http://888-9jr.pages.dev,1
https://cpadllc.com/regview.fsp/commauthcentre/403.php,1
https://impayer-autoroute.from-ut.com/,1
https://impayer-autoroute.from-ut.com/check,1
https://aeon-bank.icu/login/,1
https://vitchella-group.com/478bb1d2/#redacted@abuse.ionos.com,1
https://societecoral-united.com/50aba715/#redacted@abuse.ionos.com,1
https://options.business.bizzkonn.com/vXoghdMm,1
https://scievaguyane.com/eacae944/#redacted@abuse.ionos.com,1
https://ionosupdate.additiomsg.de/,1
https://bretseder.wixsite.com/optusnet,1
https://rebrand.ly/a5882f,1
http://web3-pancakeswap.github.io,1
https://web3-pancakeswap.github.io/,1
https://public-en-trezx.github.io/en-us/,1
https://old-glade-9ebb.maddedd768.workers.dev/,1
http://trezz-helps-start.teachable.com,1
http://web-trezo-en-docs.teachable.com,1
http://welcome-trezo-en-us.teachable.com,1
https://www-nomura.izd93.com/mkzwm0/#/,1
https://view-location-bridge.teachable.com/l/products,1
https://chilly-tools-467129.framer.app/,1
http://welcome-doc-bridge-en.teachable.com,1
https://welcome-doc-bridge-en.teachable.com/,1
https://www.wsgram.cc/news?session=eDdrOm16XzE3NTA2NDQyODQ&amp;ls=iZaci5CNoMjMv5KWhYqXkNKdlNGckNGVjw==&amp;utm_campaign%3Dmz%26ts%3D1750644284,1
http://app-start-io-trezor-web.webflow.io,1
https://app-start-io-trezor-web.webflow.io/,1
https://trezorrsuitedownload.webflow.io/,1
http://trezorrsuitedownload.webflow.io,1
http://trezorwdtiostrt.webflow.io,1
https://trezorwdtiostrt.webflow.io/,1
https://conebsoporologis.godaddysites.com/,1
https://cb6762.pages.dev/,1
https://viveterpelco.com/,1
https://y-e-tt-l.blingme.co.za/,1
https://u53735109.ct.sendgrid.net/ls/click?upn=u001.86TD1lTXEA-2BAfSZAodMbyb7BqmXMQdi-2FyVv-2FzS8I-2FGI-3D7X12_0SJ4xWp5qdyPRBOfXg8T-2BYrgTdYNCSCpqKvQBrEP2dBYBkl02DHMQMSZe-2B0GcIjp1BTGbltnfQUJBrp5ucbLnVt0DFZfvm0To2cuFmtqfsKhQSxV9HDWm42faaPBFJRJZduG7MOqgMAiBBUdFv2jxhXHCBRQXZtzQ8hunUxegqtRkH-2FbFlqIU1n-2F-2BE6-2Bu7qtrWD5g6kNuuncG8CDd-2By0D8wcctLJ1ahv9GVL-2BO-2BNR-2FoXMPZpkBB0JEROOCJ1Xtkc,1
https://u53735109.ct.sendgrid.net/ls/click?upn=u001.86TD1lTXEA-2BAfSZAodMbyb7BqmXMQdi-2FyVv-2FzS8I-2FGI-3DuzWi_0SJ4xWp5qdyPRBOfXg8T-2BYrgTdYNCSCpqKvQBrEP2dBYBkl02DHMQMSZe-2B0GcIjpEnthnjc-2BncSQKG-2BPkzX-2ByIVnOgr3vcSEcogS3Zvd7uskjh00ezBVr7FLi9k-2Bjd45d9TN0vwBa7WOWC6-2FDZyRnePdbZC6bcGRe820KaUwQZkMglptr-2Fs2LuQyFChx4nmMKQRnT38N3AtNDU9iGF8F0iURhS9ntSesa3Q5yluW3nLVOOJ3bQ8HGcWweUrydW59,1
https://geomatica.sn/,1
https://y-e-tt-l.blingme.co.za/h,1
https://y-e-tt-l.blingme.co.za/h/,1
https://y-e-tt-l.blingme.co.za/h/abn/index.php,1
https://y-e-tt-l.blingme.co.za/h/abn/login.php,1
http://rtezioriostrt.webflow.io,1
https://rtezioriostrt.webflow.io/,1
https://zh6twk.top/apemgu/,1
https://contravention-reglements-connexion.com/,1
https://franceconnect-antai-gouv.com/index.php,1
https://wy8cz0-95.myshopify.com/cart/c/Z2NwLWV1cm9wZS13ZXN0NDowMUpZQ0tYUlFXQzBXQlNIUFlQOUdQVDVaTg?key=6c078ac223da9f91fbe80382c7798d6e&amp;channel=buy_button&amp;_fd=0,1
https://franceconnect-antai-gouv.com/as.php,1
https://amazon-20.netlify.app,1
https://allegrolokalnie.329xcv-3219c7b.xyz/,1
https://diagnoparteysi.com/index.php,1
https://sportsfitbrasil.com.br/regview.fsp/commauthcentre/403.php,1
https://jobasistent.ro/regulatgensign/credpropcentr/403.php,1
https://pvermeulenbouwservice.nl/attdraftcontents/elecpropconsec/403.php,1
https://kopainters.nz/xos/index.html,1
https://renouv-imp.com/index.php,1
https://renouv-imp.com/,1
https://www.inkindifinance.rw/initjunepres/cyclguidinnov/403.php,1
https://olddurham.com/regulatgensign/credpropcentr/403.php,1
https://originalshamrock.com/mntnr.june/secchdash/403.php,1
https://allegrolokalnie.89c602x-329cb63.xyz/,1
https://swiftsecurebnk.com/home,1
https://wavetrustbank.com/home/payments,1
https://app.busconfident.com/home/bank/credit-cards,1
https://securedboaonline.com/home/bank/credit-cards,1
https://firstequitycreditunion.com/about-us,1
https://royalcommunitybanks.com/business-banking,1
https://www.firstalliance-finance.com,1
https://cahillluminarybank.com/home,1
https://bt-107681-103036.weeblysite.com/,1
https://bt-108920.weeblysite.com/,1
https://jade004222.wixstudio.com/my-site,1
https://sshart7.wixsite.com/my-site-1,1
https://jonraxworthy16.wixsite.com/my-site-1,1
https://jenniecw.wixsite.com/my-site-1,1
https://bt-100843.weeblysite.com/,1
https://bt-100793.weeblysite.com/,1
https://btinternetcommunications.framer.website/,1
https://thankful-copy-262693.framer.app/,1
https://organic-notes-173656.framer.app/,1
https://zfdlptw2htx4.swipepages.net/BT-EE-verifications-inc,1
https://myeebroadband.plutio.com/p/form/k6ok3zQNBmxgDuCGi,1
https://eebroadbannd.plutio.com/p/form/Y7hmnvoj6LpNcJDAL,1
https://btbr0adband.plutio.com/p/form/DXDa9KdGBRGxL2zBF,1
https://onlineupdatemailbox09.weebly.com/,1
https://hbwdwudvuwj.weebly.com/,1
https://m3945.weebly.com/,1
https://btnewv0icealert.weebly.com/,1
https://btwebmalbroadband.weebly.com/,1
https://dferwef4323d.weebly.com/,1
https://btemailserviceport.weebly.com/,1
https://btcom2768443.weebly.com/,1
https://btmail73899030904.weebly.com/,1
https://numerous-road-443978.framer.app/,1
https://frank-plans-252739.framer.app/,1
https://blinq.me/ML75hR93Nme6?bs=db,1
https://bbtuytr3456754.weeblysite.com/,1
https://bbbbb-102380.weeblysite.com/,1
https://breezy-value-609227.framer.app/,1
https://ammggall.wixstudio.com/my-site,1
https://0000cd.weebly.com/,1
https://9485uer.weebly.com/,1
https://zuxmzn.click/ssl/,1
https://synectics.gr/csy/...../...../...../confirm/verify-all.html#redacted@abuse.ionos.com,1
https://2f609y.share-eu1.hsforms.com/2kBqwjIx3QbSQsR0mlJKf7g,1
https://app.jotform.com/251711450367150,1
https://app.jotform.com/251712472370553,1
https://app.jotform.com/251704960758566,1
https://app.jotform.com/251712675205151,1
https://app.jotform.com/251713069156558,1
https://blinq.me/zfIYcXRezh1f?bs=db,1
https://allegrolokalnie.78x6y930-28x656c.xyz/,1
https://jour.mondiai-france.com/,1
https://jour.mondiai-france.com/reprogrammation,1
https://jour.mondiai-france.com/colis,1
https://multiverseprotocol.netlify.app/,1
https://836021-coinbase.com,1
http://revokecasher.com,1
https://share-eu1.hsforms.com/1j8hTt0pWT8OvdNjN_09epQ2f0xq8,1
https://2f60mx.share-eu1.hsforms.com/2o-V2O17HQRKwTOl81hdSPA,1
https://2f602l.share-eu1.hsforms.com/2bfpGC3C2S0S6kbj2vcRgLA,1
https://muse.io/e-e-internetttt,1
https://muse.io/new-untitled-site-c9c073,1
https://site-dqsitcqt0.godaddysites.com/,1
https://2f2mnz.share-eu1.hsforms.com/2gQe9fSKWTTSjgb1xCG88RA,1
https://2f60yv.share-eu1.hsforms.com/2-c8meYm3TpSRr67pRSGR-Q,1
https://app.jotform.com/251712530568557,1
https://pubgisoe.xyz/,1
https://eu.jotform.com/app/251715484459365,1
https://itsbio.link/6qmdqbw,1
https://itsbio.link/,1
https://banking-onlinebdo.3xkmxu7jav.workers.dev/login?value=7195120612,1
https://mykewlrkwww.ngrok.pizza/,1
https://eu.jotform.com/app/251710963796366,1
https://blinq.me/uOi3Mp7Yw93b?bs=db,1
https://blinq.me/OsUOfHbgcZkW?bs=db,1
https://365b03.com/,1
https://deliverymondial.com/login.php?lang=en,1
https://app.jotform.com/251711844567563,1
https://early-plans-757881.framer.app/,1
http://muse.io/bt-internet-c9c073,1
https://muse.io/bt-internet-c9c073,1
https://simplest-emails-293957.framer.app/,1
https://acc.turkiye-db.com/,1
https://independent-artboard-545172.framer.app/,1
https://opinionstage.com/page/2faddda9-a86d-4741-98c2-176f8ec0afc7,1
https://www.opinionstage.com/page/2faddda9-a86d-4741-98c2-176f8ec0afc7,1
https://itsbio.link/htftyghg,1
https://nominalo.zeabur.app/wp-admin/hkz/sgsp/sg/,1
https://blinq.me/13DwMLuyifGN?bs=db,1
https://paimentautoroute.dyndns-web.com/,1
https://paimentautoroute.dyndns-web.com/check,1
https://blinq.me/THPhpeQmu3tl?bs=db,1
https://blinq.me/eOlfVIemjVp8?bs=db,1
https://bet73033.com/fish/196,1
https://hardware-trezor-cdn-sso.webflow.io/,1
http://hardware-trezor-cdn-sso.webflow.io,1
http://bridge-trezoriostat-connect.webflow.io,1
https://bridge-trezoriostat-connect.webflow.io/,1
https://pros.mondiai-france.com/,1
https://pros.mondiai-france.com/reprogrammation,1
https://pros.mondiai-france.com/colis,1
https://trezoriosrtrt.webflow.io/,1
http://trezoriosrtrt.webflow.io,1
http://m--app-start--ttrezor.webflow.io,1
https://m--app-start--ttrezor.webflow.io/,1
https://blinq.me/6CLxUNt4zsBz?bs=db,1
https://blinq.me/9pGtgc1Hg9qI?bs=db,1
https://rdv.mondiai-france.com/,1
https://rdv.mondiai-france.com/reprogrammation,1
https://rdv.mondiai-france.com/colis,1
https://verificationsbi.com,1
https://sbiyuihasb.icu/co.jp/,1
https://ee-uk-menu.web.app/,1
https://ee-update-direct.web.app/,1
https://allegrolokalnie.xc85032-8c95y.xyz/,1
https://pick-up.mondiai-france.com/,1
https://pick-up.mondiai-france.com/reprogrammation,1
https://pick-up.mondiai-france.com/colis,1
https://financielidercl.periodicomitierra.mx/,1
https://absf4csecurity.co.za/nCavhTG/auth/login.php,1
https://yuihnsbi-jp.icu/PlBTbk/#/,1
https://meiosbi-jp.icu/PlBTbk/#/,1
https://gaross333.wixsite.com/my-site-1,1
https://reby64nyhgdsrvjuh.weebly.com/,1
https://attwebnetmailyghkb.typedream.app/,1
https://cs56042.tw1.ru/app/login.php,1
https://cs56042.tw1.ru/,1
https://mapreduce-job-process.vercel.app/,1
